feat_56,feat_7,feat_69,feat_12,feat_70,feat_51,feat_20,feat_21,feat_61,feat_23,target
0,0,0,1,4,0,1,4,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_8
0,0,1,0,1,0,0,0,0,0,Class_2
0,0,0,1,2,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,2,0,0,17,0,0,0,0,0,Class_3
0,0,0,1,4,0,0,3,0,0,Class_2
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,1,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_8
0,1,0,1,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
0,1,0,0,3,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_3
0,1,2,0,0,1,0,0,0,2,Class_8
0,0,0,0,0,0,5,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,2,Class_7
0,0,0,0,0,0,1,2,0,0,Class_9
0,0,0,1,4,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,1,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_1
0,0,0,1,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,6,1,0,2,3,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,1,Class_3
0,0,0,0,0,0,0,0,0,1,Class_6
0,0,0,0,2,0,1,0,0,1,Class_6
1,0,0,0,5,0,16,0,0,4,Class_8
0,0,0,0,0,0,0,0,0,0,Class_5
1,0,0,1,0,0,0,2,2,0,Class_6
0,0,1,0,0,0,0,0,0,0,Class_6
0,0,1,0,0,0,0,0,0,0,Class_7
0,1,0,1,2,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_6
1,0,0,0,0,0,0,0,0,0,Class_7
0,0,3,0,1,0,3,0,0,0,Class_8
0,1,0,2,4,0,0,0,0,0,Class_9
0,0,0,0,1,0,0,6,6,0,Class_6
0,0,3,2,0,2,0,0,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,2,1,Class_6
0,15,4,0,4,0,10,0,0,5,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,3,1,0,2,0,2,0,0,0,Class_7
2,0,0,1,0,0,1,0,0,0,Class_9
1,0,0,0,0,0,0,1,0,0,Class_2
0,0,2,2,5,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,1,0,0,0,8,0,Class_6
0,0,0,1,0,0,0,0,0,0,Class_8
0,0,0,0,5,0,0,0,0,2,Class_3
0,0,0,0,1,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
1,0,1,0,7,0,0,0,0,0,Class_3
0,0,0,0,2,0,2,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,1,0,2,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,2,0,0,Class_5
0,0,0,0,1,0,2,0,1,0,Class_6
0,0,1,0,0,0,0,0,0,0,Class_8
0,0,0,0,4,0,0,1,0,1,Class_2
0,0,0,0,0,0,0,2,2,0,Class_6
0,0,0,0,0,0,0,0,0,1,Class_8
0,1,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,1,Class_7
0,0,0,1,0,1,0,0,0,0,Class_8
0,0,0,0,1,0,0,0,1,0,Class_6
0,0,15,0,7,0,3,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,5,0,0,0,0,1,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,1,0,0,Class_7
0,1,0,0,5,0,2,0,0,1,Class_7
0,0,0,1,1,0,1,4,0,0,Class_3
1,0,0,0,2,0,0,0,1,0,Class_6
0,0,0,0,0,0,1,0,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,1,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,1,0,0,0,Class_4
0,0,0,0,1,0,0,1,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,1,0,1,0,0,0,Class_4
1,0,0,0,0,0,0,0,0,0,Class_6
1,0,0,0,0,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_3
2,0,0,1,1,0,0,2,0,0,Class_6
0,0,3,0,0,0,0,0,0,0,Class_6
2,0,0,1,2,0,0,1,6,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,4,3,4,2,0,4,Class_7
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,3,1,0,Class_6
0,0,0,0,0,0,0,5,1,0,Class_6
1,0,0,1,0,0,0,2,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,3,0,0,2,0,0,Class_4
1,1,45,2,0,0,2,0,0,0,Class_8
0,1,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
1,0,1,1,1,0,1,0,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
1,0,0,0,2,0,0,3,0,0,Class_2
0,1,0,0,1,0,3,0,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
1,1,0,0,1,1,0,0,0,0,Class_6
0,0,0,1,0,0,0,0,0,0,Class_3
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,2,0,0,0,0,1,Class_6
0,0,0,1,0,0,0,0,1,0,Class_6
0,0,0,0,2,0,0,0,0,0,Class_2
1,0,0,0,0,0,1,2,0,0,Class_9
0,0,0,0,3,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_1
2,0,0,0,4,0,1,0,0,0,Class_9
0,0,2,0,0,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_5
0,2,16,0,0,0,3,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_8
2,0,1,0,0,0,0,0,0,0,Class_6
0,0,0,0,7,0,3,0,0,0,Class_7
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,2,0,0,1,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,1,0,0,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,0,0,3,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,3,0,0,0,0,0,Class_9
0,0,0,1,0,0,1,2,4,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_5
0,0,25,0,1,0,2,0,0,0,Class_8
1,0,0,0,0,0,3,0,0,0,Class_2
0,0,2,0,2,0,10,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,2,1,1,Class_6
0,0,3,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,1,1,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
1,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,10,1,2,0,9,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,12,0,2,0,1,0,Class_3
0,0,0,0,2,0,0,0,0,0,Class_2
1,0,0,1,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,2,0,0,Class_3
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,2,0,1,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_9
2,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,2,0,0,0,0,0,0,0,Class_8
0,0,0,0,1,0,0,2,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,22,0,1,4,1,0,0,3,Class_8
1,0,0,0,0,0,0,1,3,0,Class_6
0,0,0,0,0,0,0,2,0,0,Class_3
0,1,0,0,0,0,1,0,0,0,Class_6
0,0,0,1,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_3
0,1,0,0,1,0,1,0,0,0,Class_7
1,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,1,0,0,0,0,0,0,Class_2
1,1,0,0,1,0,0,0,0,1,Class_2
0,0,0,0,10,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
2,0,0,0,2,0,0,0,0,0,Class_2
1,0,0,1,0,0,1,1,0,0,Class_9
0,0,1,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,1,0,0,0,3,0,0,0,Class_6
0,1,3,0,1,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,1,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,22,0,1,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_1
0,0,31,0,0,0,4,0,0,0,Class_8
0,0,1,0,0,0,0,1,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,1,0,0,0,0,3,0,Class_6
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,2,0,0,0,0,0,Class_1
0,7,0,0,4,0,2,0,0,1,Class_8
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,1,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,1,0,0,0,0,4,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,3,1,0,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,0,0,0,0,0,0,0,0,Class_8
0,4,9,2,3,0,9,0,0,6,Class_7
0,0,0,0,0,0,1,0,0,0,Class_9
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,1,1,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,4,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
26,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,1,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_9
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,1,0,1,0,1,0,0,0,Class_6
0,0,2,0,0,0,0,0,0,0,Class_8
1,1,9,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,1,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_9
1,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,1,0,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,4,0,0,0,0,0,Class_4
0,0,0,0,1,0,0,0,0,0,Class_7
4,0,0,0,9,0,1,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,1,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_9
1,0,6,1,1,0,4,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,2,0,0,1,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,1,0,Class_9
0,0,42,0,0,0,0,0,0,0,Class_8
0,0,1,0,0,0,1,0,0,0,Class_1
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,1,1,0,0,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,2,0,0,1,0,0,Class_2
0,0,1,0,0,0,0,0,0,0,Class_5
0,0,0,0,1,0,0,1,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,2,0,0,0,0,0,Class_3
0,0,1,1,3,0,1,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,4,0,0,0,0,0,Class_4
0,0,0,0,5,0,0,0,0,0,Class_3
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_2
2,1,0,0,3,0,0,1,0,0,Class_3
1,0,0,0,4,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_6
1,0,0,0,0,0,0,1,5,0,Class_6
0,0,0,0,0,0,1,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,2,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,0,0,0,0,0,0,Class_1
1,0,0,0,1,0,0,1,0,0,Class_9
0,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,0,2,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,1,Class_2
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,2,0,6,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,3,0,0,2,0,0,Class_2
0,0,0,0,0,0,8,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,1,0,0,0,0,Class_9
0,0,1,0,3,0,1,0,0,0,Class_2
0,0,0,0,0,0,3,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,1,0,Class_9
0,0,0,0,1,0,0,0,2,0,Class_6
0,2,1,0,1,0,2,0,0,0,Class_8
0,0,1,0,0,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,2,0,0,0,Class_2
0,0,0,0,0,0,0,2,0,0,Class_5
0,3,0,0,1,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_3
0,1,1,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,1,Class_7
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,1,0,Class_6
7,0,0,1,1,2,0,3,0,0,Class_2
0,0,0,0,0,0,2,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,4,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,2,1,0,0,0,0,0,0,Class_1
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,1,0,0,0,5,0,Class_6
0,0,0,1,2,0,0,0,0,0,Class_9
0,0,0,1,4,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,1,1,0,1,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,1,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
2,0,1,1,0,0,2,2,13,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,1,0,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,1,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,2,0,0,0,0,0,Class_9
0,0,1,0,0,0,0,0,0,0,Class_1
0,0,0,0,1,0,0,0,0,3,Class_8
0,0,0,0,3,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,1,2,0,0,0,0,0,Class_2
0,0,1,0,0,0,1,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,0,0,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,1,0,0,0,0,0,0,Class_8
0,0,1,0,0,0,0,1,1,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,6,0,1,0,0,0,Class_2
0,1,0,1,3,0,0,0,0,0,Class_4
0,0,0,0,0,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,1,0,1,0,0,2,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,1,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,2,2,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_6
0,0,0,2,4,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,1,0,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_6
0,0,0,1,0,0,0,0,0,0,Class_9
1,0,0,0,3,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,0,2,3,0,1,1,0,18,Class_7
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,1,0,1,0,0,5,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,1,1,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,2,Class_3
2,0,0,0,0,0,1,4,0,0,Class_2
1,0,10,0,1,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,1,0,4,0,0,0,Class_7
1,0,0,0,0,0,1,0,0,0,Class_7
0,0,0,0,1,0,1,0,0,0,Class_6
1,0,0,0,0,0,0,0,0,0,Class_7
1,1,5,0,2,0,7,0,0,3,Class_8
0,2,8,0,1,0,4,0,0,0,Class_8
1,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,2,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,2,0,1,0,0,0,Class_3
0,0,0,0,1,0,0,0,0,0,Class_9
0,0,0,0,4,0,2,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
1,0,0,0,0,0,0,0,0,0,Class_2
1,1,6,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,1,0,1,Class_2
0,0,0,0,2,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,2,1,0,2,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,1,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,1,0,Class_6
0,0,0,1,2,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,1,Class_8
0,0,1,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,3,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,0,Class_9
0,0,0,0,2,0,0,0,0,0,Class_6
0,0,3,0,0,0,0,0,0,0,Class_8
0,0,1,0,0,0,1,1,0,0,Class_9
0,0,0,0,0,0,1,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,3,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,2,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,3,0,0,0,0,0,Class_9
0,0,17,0,1,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,4,1,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,1,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,1,0,0,0,0,0,Class_3
0,0,0,1,0,0,3,0,0,1,Class_6
0,0,0,0,0,0,0,0,1,0,Class_6
1,0,0,0,0,0,0,0,0,0,Class_3
1,0,0,0,6,0,1,0,0,0,Class_3
0,0,0,0,0,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_1
4,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,1,0,Class_8
0,0,0,0,3,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,2,8,0,Class_8
0,0,0,1,3,0,0,0,0,0,Class_3
0,0,0,0,1,0,0,0,0,0,Class_2
0,0,0,0,2,0,2,0,0,0,Class_4
0,0,1,0,0,0,0,0,0,0,Class_5
0,0,20,0,2,0,9,0,1,1,Class_8
0,0,1,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,1,Class_7
0,0,0,0,0,0,0,5,0,0,Class_6
0,1,27,0,1,0,15,0,1,1,Class_8
0,0,0,0,1,0,0,2,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_9
1,0,0,1,1,0,0,0,0,0,Class_2
0,0,0,0,0,0,1,0,0,1,Class_7
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,1,0,0,0,1,0,Class_6
0,0,0,0,0,0,0,1,0,0,Class_3
0,0,0,0,0,0,0,1,0,0,Class_2
1,0,0,1,0,0,1,2,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,1,1,4,0,Class_6
0,0,0,0,2,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,3,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,1,1,Class_1
0,0,0,0,0,0,0,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,1,0,0,0,Class_6
0,0,0,0,1,0,1,0,0,0,Class_1
0,0,2,0,0,0,0,0,0,0,Class_4
0,0,0,0,0,0,0,0,0,0,Class_1
2,0,0,0,0,1,0,0,0,0,Class_6
0,0,1,2,0,0,2,0,0,0,Class_8
0,0,0,1,2,2,1,4,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_9
0,0,0,0,6,0,0,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_6
0,0,0,0,0,0,0,0,0,0,Class_8
1,0,0,0,0,0,0,0,0,0,Class_7
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,1,0,0,1,2,0,Class_6
0,0,2,0,3,0,1,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_3
0,1,0,0,0,0,1,2,2,0,Class_6
0,0,0,0,0,0,2,0,0,0,Class_2
0,0,3,1,0,0,1,0,0,0,Class_9
0,0,0,0,0,0,0,0,0,0,Class_6
2,3,22,0,3,0,5,0,0,3,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
0,1,0,0,0,0,0,0,0,0,Class_6
0,0,76,0,1,3,0,0,0,0,Class_8
0,0,0,0,0,0,0,1,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_5
0,0,0,0,0,0,1,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,0,0,0,Class_3
0,0,0,0,0,0,0,0,0,0,Class_2
0,0,0,0,0,0,0,2,1,0,Class_6
0,0,0,0,4,0,2,0,0,0,Class_6
0,0,0,0,3,0,0,0,0,0,Class_2
0,0,2,0,0,0,2,0,0,0,Class_8
0,0,0,0,0,0,0,0,0,0,Class_2
